t,product_id,product_name,tx_units,open_orders,backlog_units,shock_severity
0,0,product0,0.0,0,0.0,0.000615
0,1,product1,0.0,0,0.0,0.00075
0,2,product2,0.0,0,0.0,0.000447
0,3,product3,0.0,0,0.0,0.000922
0,4,product4,0.0,0,0.0,0.000839
0,5,product5,0.0,0,0.0,0.0
0,6,product6,0.0,0,0.0,0.0
0,7,product7,0.0,0,0.0,0.0
0,8,product8,0.0,0,0.0,0.0
0,9,product9,0.0,0,0.0,0.0
0,10,product10,0.0,0,0.0,0.0
0,11,product11,0.0,0,0.0,0.0
0,12,product12,0.0,0,0.0,0.0
0,13,product13,0.0,0,0.0,0.0
0,14,product14,0.0,0,0.0,0.0
0,15,product15,0.0,0,0.0,0.0
0,16,product16,0.0,0,0.0,0.0
0,17,product17,0.0,0,0.0,0.0
0,18,product18,0.0,0,0.0,0.0
0,19,product19,0.0,0,0.0,0.0
0,20,product20,0.0,0,0.0,0.0
0,21,product21,0.0,0,0.0,0.0
0,22,product22,0.0,0,0.0,0.0
0,23,product23,0.0,0,0.0,0.0
0,24,product24,0.0,0,0.0,0.0
0,25,product25,0.0,0,0.0,0.0
0,26,product26,0.0,0,0.0,0.0
0,27,product27,0.0,7,0.0,0.0
0,28,product28,0.0,7,0.0,0.0
0,29,product29,0.0,0,0.0,0.0
0,30,product30,0.0,0,0.0,0.0
0,31,product31,0.0,10,0.0,0.0
0,32,product32,0.0,0,0.0,0.0
0,33,product33,0.0,10,0.0,0.0
0,34,product34,0.0,8,0.0,0.0
0,35,product35,0.0,14,9.0,0.0
0,36,product36,0.0,8,0.0,0.0
0,37,product37,0.0,12,0.0,0.0
0,38,product38,0.0,16,39.0,0.0
0,39,product39,0.0,9,0.0,0.0
0,40,product40,0.0,5,0.0,0.0
0,41,product41,0.0,8,0.0,0.0
0,42,product42,0.0,8,0.0,0.0
0,43,product43,0.0,8,0.0,0.0
0,44,product44,0.0,10,0.0,0.0
0,45,product45,0.0,14,18.0,0.0
0,46,product46,0.0,8,6.0,0.0
0,47,product47,0.0,16,44.0,0.0
0,48,product48,0.0,10,18.0,0.0
0,49,product49,0.0,8,7.0,0.0
1,0,product0,0.0,0,0.0,0.0
1,1,product1,0.0,0,0.0,0.000169
1,2,product2,0.0,0,0.0,0.000229
1,3,product3,0.0,0,0.0,0.000992
1,4,product4,0.0,0,0.0,0.001568
1,5,product5,0.0,0,0.0,0.0
1,6,product6,0.0,0,0.0,0.0
1,7,product7,0.0,0,0.0,0.0
1,8,product8,0.0,0,0.0,0.0
1,9,product9,0.0,0,0.0,0.0
1,10,product10,0.0,0,0.0,0.0
1,11,product11,0.0,0,0.0,0.0
1,12,product12,0.0,0,0.0,0.0
1,13,product13,0.0,0,0.0,0.0
1,14,product14,0.0,0,0.0,0.0
1,15,product15,0.0,0,0.0,0.0
1,16,product16,0.0,7,0.0,0.0
1,17,product17,0.0,10,0.0,0.0
1,18,product18,0.0,4,0.0,0.0
1,19,product19,0.0,0,0.0,0.0
1,20,product20,0.0,3,0.0,0.0
1,21,product21,0.0,0,0.0,0.0
1,22,product22,0.0,0,0.0,0.0
1,23,product23,0.0,10,0.0,0.0
1,24,product24,0.0,4,0.0,0.0
1,25,product25,0.0,9,0.0,0.0
1,26,product26,0.0,6,0.0,0.0
1,27,product27,0.0,18,0.0,0.0
1,28,product28,0.0,18,0.0,0.0
1,29,product29,0.0,13,0.0,0.0
1,30,product30,0.0,6,0.0,0.0
1,31,product31,0.0,28,0.0,0.0
1,32,product32,0.0,6,0.0,0.0
1,33,product33,0.0,33,0.0,0.0
1,34,product34,0.0,23,0.0,0.0
1,35,product35,0.0,21,16.0,0.0
1,36,product36,0.0,14,0.0,0.0
1,37,product37,0.0,23,0.0,0.0
1,38,product38,0.0,24,73.0,0.0
1,39,product39,0.0,17,0.0,0.0
1,40,product40,0.0,10,0.0,0.0
1,41,product41,0.0,16,0.0,0.0
1,42,product42,0.0,14,0.0,0.0
1,43,product43,0.0,14,0.0,0.0
1,44,product44,0.0,17,0.0,0.0
1,45,product45,0.0,21,26.0,0.0
1,46,product46,0.0,12,9.0,0.0
1,47,product47,0.0,24,82.0,0.0
1,48,product48,0.0,15,31.0,0.0
1,49,product49,0.0,12,11.0,0.0
2,0,product0,0.0,0,0.0,0.0
2,1,product1,0.0,0,0.0,0.000649
2,2,product2,0.0,0,0.0,0.000136
2,3,product3,0.0,0,0.0,0.000636
2,4,product4,0.0,0,0.0,0.0
2,5,product5,0.0,9,0.0,0.0
2,6,product6,0.0,0,0.0,0.0
2,7,product7,0.0,0,0.0,0.0
2,8,product8,0.0,10,0.0,0.0
2,9,product9,0.0,2,0.0,0.0
2,10,product10,0.0,6,0.0,0.0
2,11,product11,0.0,7,0.0,0.0
2,12,product12,0.0,7,0.0,0.0
2,13,product13,0.0,2,0.0,0.0
2,14,product14,0.0,0,0.0,0.0
2,15,product15,0.0,9,0.0,0.0
2,16,product16,0.0,18,0.0,0.0
2,17,product17,0.0,25,0.0,0.0
2,18,product18,0.0,14,0.0,0.0
2,19,product19,0.0,6,0.0,0.0
2,20,product20,0.0,8,0.0,0.0
2,21,product21,0.0,11,0.0,0.0
2,22,product22,0.0,7,0.0,0.0
2,23,product23,0.0,27,0.0,0.0
2,24,product24,0.0,12,0.0,0.0
2,25,product25,0.0,17,0.0,0.0
2,26,product26,0.0,12,0.0,0.0
2,27,product27,0.0,28,0.0,0.0
2,28,product28,0.0,28,0.0,0.0
2,29,product29,0.0,26,0.0,0.0
2,30,product30,0.0,12,0.0,0.0
2,31,product31,0.0,46,0.0,0.0
2,32,product32,0.0,10,0.0,0.0
2,33,product33,0.0,55,0.0,0.0
2,34,product34,0.0,37,0.0,0.0
2,35,product35,0.0,28,21.0,0.0
2,36,product36,0.0,22,0.0,0.0
2,37,product37,0.0,32,0.0,0.0
2,38,product38,0.0,32,109.0,0.0
2,39,product39,0.0,25,0.0,0.0
2,40,product40,0.0,15,0.0,0.0
2,41,product41,0.0,23,0.0,0.0
2,42,product42,0.0,22,0.0,0.0
2,43,product43,0.0,22,0.0,0.0
2,44,product44,0.0,26,0.0,0.0
2,45,product45,0.0,28,41.0,0.0
2,46,product46,0.0,16,14.0,0.0
2,47,product47,0.0,32,106.0,0.0
2,48,product48,0.0,20,44.0,0.0
2,49,product49,0.0,16,13.0,0.0
3,0,product0,0.0,16,0.0,0.000179
3,1,product1,0.0,2,0.0,0.0
3,2,product2,0.0,3,0.0,0.000448
3,3,product3,0.0,7,0.0,0.0
3,4,product4,0.0,18,0.0,0.000692
3,5,product5,0.0,25,0.0,0.0
3,6,product6,0.0,3,0.0,0.0
3,7,product7,0.0,9,0.0,0.0
3,8,product8,0.0,29,0.0,0.0
3,9,product9,0.0,11,0.0,0.0
3,10,product10,0.0,15,0.0,0.0
3,11,product11,0.0,26,0.0,0.0
3,12,product12,0.0,17,0.0,0.0
3,13,product13,0.0,5,0.0,0.0
3,14,product14,0.0,4,0.0,0.0
3,15,product15,0.0,19,0.0,0.0
3,16,product16,0.0,28,0.0,0.0
3,17,product17,0.0,38,0.0,0.0
3,18,product18,0.0,22,0.0,0.0
3,19,product19,0.0,11,0.0,0.0
3,20,product20,0.0,13,0.0,0.0
3,21,product21,0.0,20,0.0,0.0
3,22,product22,0.0,15,0.0,0.0
3,23,product23,0.0,41,0.0,0.0
3,24,product24,0.0,19,0.0,0.0
3,25,product25,0.0,26,0.0,0.0
3,26,product26,0.0,17,0.0,0.0
3,27,product27,0.0,40,0.0,0.0
3,28,product28,0.0,40,0.0,0.0
3,29,product29,0.0,41,0.0,0.0
3,30,product30,0.0,17,0.0,0.0
3,31,product31,0.0,65,0.0,0.0
3,32,product32,0.0,15,0.0,0.0
3,33,product33,0.0,78,0.0,0.0
3,34,product34,0.0,53,0.0,0.0
3,35,product35,0.0,35,30.0,0.0
3,36,product36,0.0,27,0.0,0.0
3,37,product37,0.0,43,0.0,0.0
3,38,product38,0.0,40,141.0,0.0
3,39,product39,0.0,30,0.0,0.0
3,40,product40,0.0,18,0.0,0.0
3,41,product41,0.0,31,0.0,0.0
3,42,product42,0.0,27,0.0,0.0
3,43,product43,0.0,27,0.0,0.0
3,44,product44,0.0,32,0.0,0.0
3,45,product45,0.0,35,53.0,0.0
3,46,product46,0.0,20,17.0,0.0
3,47,product47,0.0,40,136.0,0.0
3,48,product48,0.0,25,50.0,0.0
3,49,product49,0.0,20,17.0,0.0
4,0,product0,43113.0,21,0.0,0.000413
4,1,product1,90.0,7,0.0,0.000886
4,2,product2,270.0,4,0.0,0.000246
4,3,product3,3594.0,11,0.0,0.000637
4,4,product4,76452.0,25,0.0,0.00092
4,5,product5,0.0,40,0.0,0.0
4,6,product6,0.0,6,0.0,0.0
4,7,product7,0.0,18,0.0,0.0
4,8,product8,0.0,49,0.0,0.0
4,9,product9,0.0,20,0.0,0.0
4,10,product10,0.0,23,0.0,0.0
4,11,product11,0.0,44,0.0,0.0
4,12,product12,0.0,28,0.0,0.0
4,13,product13,0.0,7,0.0,0.0
4,14,product14,0.0,7,0.0,0.0
4,15,product15,0.0,30,0.0,0.0
4,16,product16,0.0,39,0.0,0.0
4,17,product17,0.0,52,0.0,0.0
4,18,product18,0.0,32,0.0,0.0
4,19,product19,0.0,18,0.0,0.0
4,20,product20,0.0,18,0.0,0.0
4,21,product21,0.0,33,0.0,0.0
4,22,product22,0.0,24,0.0,0.0
4,23,product23,0.0,58,0.0,0.0
4,24,product24,0.0,27,0.0,0.0
4,25,product25,0.0,32,0.0,0.0
4,26,product26,0.0,22,0.0,0.0
4,27,product27,0.0,52,0.0,0.0
4,28,product28,0.0,52,0.0,0.0
4,29,product29,0.0,51,0.0,0.0
4,30,product30,0.0,22,0.0,0.0
4,31,product31,0.0,82,0.0,0.0
4,32,product32,0.0,18,0.0,0.0
4,33,product33,0.0,98,0.0,0.0
4,34,product34,0.0,67,0.0,0.0
4,35,product35,0.0,42,40.0,0.0
4,36,product36,0.0,33,0.0,0.0
4,37,product37,0.0,53,0.0,0.0
4,38,product38,0.0,48,165.0,0.0
4,39,product39,0.0,37,0.0,0.0
4,40,product40,0.0,23,0.0,0.0
4,41,product41,0.0,39,0.0,0.0
4,42,product42,0.0,33,0.0,0.0
4,43,product43,0.0,33,0.0,0.0
4,44,product44,0.0,39,0.0,0.0
4,45,product45,0.0,42,71.0,0.0
4,46,product46,0.0,24,20.0,0.0
4,47,product47,0.0,48,165.0,0.0
4,48,product48,0.0,30,62.0,0.0
4,49,product49,0.0,24,21.0,0.0
5,0,product0,569081.0,19,0.0,0.000882
5,1,product1,45747.0,7,0.0,0.0
5,2,product2,91400.0,4,0.0,0.000416
5,3,product3,303566.0,14,0.0,0.000433
5,4,product4,882958.0,24,0.0,0.000283
5,5,product5,4146.0,47,0.0,0.0
5,6,product6,0.0,10,0.0,0.0
5,7,product7,0.0,30,0.0,0.0
5,8,product8,7824.0,59,0.0,0.0
5,9,product9,45.0,30,0.0,0.0
5,10,product10,4090.0,24,0.0,0.0
5,11,product11,1208.0,61,0.0,0.0
5,12,product12,3427.0,34,0.0,0.0
5,13,product13,90.0,8,0.0,0.0
5,14,product14,0.0,11,0.0,0.0
5,15,product15,0.0,38,0.0,0.0
5,16,product16,0.0,51,0.0,0.0
5,17,product17,0.0,67,0.0,0.0
5,18,product18,0.0,42,0.0,0.0
5,19,product19,0.0,22,0.0,0.0
5,20,product20,0.0,24,0.0,0.0
5,21,product21,0.0,42,0.0,0.0
5,22,product22,0.0,31,0.0,0.0
5,23,product23,0.0,76,0.0,0.0
5,24,product24,0.0,36,0.0,0.0
5,25,product25,0.0,40,0.0,0.0
5,26,product26,0.0,28,0.0,0.0
5,27,product27,0.0,65,0.0,0.0
5,28,product28,0.0,65,0.0,0.0
5,29,product29,0.0,64,0.0,0.0
5,30,product30,0.0,28,0.0,0.0
5,31,product31,0.0,100,0.0,0.0
5,32,product32,0.0,23,0.0,0.0
5,33,product33,0.0,120,0.0,0.0
5,34,product34,0.0,77,0.0,0.0
5,35,product35,0.0,49,72.0,0.0
5,36,product36,0.0,41,0.0,0.0
5,37,product37,0.0,60,0.0,0.0
5,38,product38,0.0,56,170.0,0.0
5,39,product39,0.0,46,0.0,0.0
5,40,product40,0.0,28,0.0,0.0
5,41,product41,0.0,42,0.0,0.0
5,42,product42,0.0,41,0.0,0.0
5,43,product43,0.0,41,0.0,0.0
5,44,product44,0.0,49,0.0,0.0
5,45,product45,0.0,49,86.0,0.0
5,46,product46,0.0,28,38.0,0.0
5,47,product47,0.0,56,169.0,0.0
5,48,product48,0.0,35,72.0,0.0
5,49,product49,0.0,28,39.0,0.0
6,0,product0,382303.0,19,0.0,0.000541
6,1,product1,30154.0,10,0.0,0.000623
6,2,product2,68142.0,5,0.0,0.00099
6,3,product3,217502.0,15,0.0,0.000601
6,4,product4,625483.0,24,0.0,0.001205
6,5,product5,67166.0,39,0.0,0.0
6,6,product6,6309.0,8,0.0,0.0
6,7,product7,15984.0,31,0.0,0.0
6,8,product8,68294.0,60,0.0,0.0
6,9,product9,36888.0,28,0.0,0.0
6,10,product10,21540.0,21,0.0,0.0
6,11,product11,34237.0,67,0.0,0.0
6,12,product12,12870.0,38,0.0,0.0
6,13,product13,5370.0,9,0.0,0.0
6,14,product14,15010.0,12,0.0,0.0
6,15,product15,0.0,47,0.0,0.0
6,16,product16,1083.0,56,0.0,0.0
6,17,product17,564.0,72,0.0,0.0
6,18,product18,612.0,48,0.0,0.0
6,19,product19,0.0,28,0.0,0.0
6,20,product20,48.0,29,0.0,0.0
6,21,product21,0.0,53,0.0,0.0
6,22,product22,0.0,38,0.0,0.0
6,23,product23,316.0,89,0.0,0.0
6,24,product24,20.0,41,0.0,0.0
6,25,product25,0.0,47,0.0,0.0
6,26,product26,0.0,33,0.0,0.0
6,27,product27,0.0,77,0.0,0.0
6,28,product28,0.0,77,0.0,0.0
6,29,product29,0.0,77,0.0,0.0
6,30,product30,0.0,33,0.0,0.0
6,31,product31,0.0,116,0.0,0.0
6,32,product32,0.0,27,0.0,0.0
6,33,product33,0.0,140,0.0,0.0
6,34,product34,0.0,86,0.0,0.0
6,35,product35,0.0,56,93.0,0.0
6,36,product36,0.0,48,0.0,0.0
6,37,product37,0.0,66,0.0,0.0
6,38,product38,0.0,64,175.0,0.0
6,39,product39,0.0,54,0.0,0.0
6,40,product40,0.0,32,0.0,0.0
6,41,product41,0.0,44,0.0,0.0
6,42,product42,0.0,48,0.0,0.0
6,43,product43,0.0,48,0.0,0.0
6,44,product44,0.0,59,0.0,0.0
6,45,product45,0.0,56,99.0,0.0
6,46,product46,0.0,32,55.0,0.0
6,47,product47,0.0,64,171.0,0.0
6,48,product48,0.0,40,82.0,0.0
6,49,product49,0.0,32,59.0,0.0
7,0,product0,373014.0,17,0.0,0.000488
7,1,product1,27309.0,6,0.0,0.00019
7,2,product2,50382.0,4,0.0,0.0
7,3,product3,174852.0,11,0.0,0.00066
7,4,product4,570423.0,20,0.0,0.001032
7,5,product5,32100.0,31,0.0,0.0
7,6,product6,1636.0,9,0.0,0.0
7,7,product7,16354.0,31,0.0,0.0
7,8,product8,58544.0,60,0.0,0.0
7,9,product9,30714.0,24,0.0,0.0
7,10,product10,7707.0,21,0.0,0.0
7,11,product11,52589.0,70,0.0,0.0
7,12,product12,15537.0,40,0.0,0.0
7,13,product13,5770.0,10,0.0,0.0
7,14,product14,9880.0,13,0.0,0.0
7,15,product15,2000.0,56,0.0,0.0
7,16,product16,1699.0,62,0.0,0.0
7,17,product17,4774.0,81,0.0,0.0
7,18,product18,63.0,55,0.0,0.0
7,19,product19,1732.0,29,0.0,0.0
7,20,product20,483.0,30,0.0,0.0
7,21,product21,1071.0,60,0.0,0.0
7,22,product22,1075.0,44,0.0,0.0
7,23,product23,6909.0,87,0.0,0.0
7,24,product24,281.0,49,0.0,0.0
7,25,product25,0.0,55,0.0,0.0
7,26,product26,0.0,38,0.0,0.0
7,27,product27,4.0,83,0.0,0.0
7,28,product28,4.0,82,0.0,0.0
7,29,product29,0.0,89,0.0,0.0
7,30,product30,0.0,38,0.0,0.0
7,31,product31,0.0,132,0.0,0.0
7,32,product32,0.0,32,0.0,0.0
7,33,product33,34.0,158,0.0,0.0
7,34,product34,16.0,100,0.0,0.0
7,35,product35,0.0,63,97.0,0.0
7,36,product36,0.0,55,0.0,0.0
7,37,product37,0.0,75,0.0,0.0
7,38,product38,0.0,72,210.0,0.0
7,39,product39,0.0,63,0.0,0.0
7,40,product40,0.0,37,0.0,0.0
7,41,product41,0.0,52,0.0,0.0
7,42,product42,0.0,55,0.0,0.0
7,43,product43,0.0,55,0.0,0.0
7,44,product44,0.0,69,0.0,0.0
7,45,product45,0.0,63,113.0,0.0
7,46,product46,0.0,36,62.0,0.0
7,47,product47,0.0,72,195.0,0.0
7,48,product48,0.0,45,96.0,0.0
7,49,product49,0.0,36,61.0,0.0
8,0,product0,349266.0,20,0.0,0.000131
8,1,product1,28888.0,7,0.0,0.000174
8,2,product2,60564.0,4,0.0,0.001561
8,3,product3,197152.0,13,0.0,0.000616
8,4,product4,549400.0,23,0.0,0.0
8,5,product5,36498.0,25,0.0,0.0
8,6,product6,2869.0,9,0.0,0.0
8,7,product7,13218.0,28,0.0,0.0
8,8,product8,48442.0,62,0.0,0.0
8,9,product9,19176.0,22,0.0,0.0
8,10,product10,12096.0,18,0.0,0.0
8,11,product11,25570.0,75,0.0,0.0
8,12,product12,26952.0,44,0.0,0.0
8,13,product13,3338.0,12,0.0,0.0
8,14,product14,15146.0,12,0.0,0.0
8,15,product15,136.0,65,0.0,0.0
8,16,product16,4744.0,59,0.0,0.0
8,17,product17,5881.0,80,0.0,0.0
8,18,product18,1167.0,63,0.0,0.0
8,19,product19,2492.0,31,0.0,0.0
8,20,product20,816.0,33,0.0,0.0
8,21,product21,3396.0,66,0.0,0.0
8,22,product22,1522.0,47,0.0,0.0
8,23,product23,5071.0,95,0.0,0.0
8,24,product24,5098.0,50,0.0,0.0
8,25,product25,0.0,63,0.0,0.0
8,26,product26,0.0,42,0.0,0.0
8,27,product27,5.0,88,0.0,0.0
8,28,product28,5.0,88,0.0,0.0
8,29,product29,111.0,99,0.0,0.0
8,30,product30,0.0,42,0.0,0.0
8,31,product31,499.0,123,0.0,0.0
8,32,product32,0.0,37,0.0,0.0
8,33,product33,89.0,176,0.0,0.0
8,34,product34,152.0,107,0.0,0.0
8,35,product35,0.0,70,104.0,0.0
8,36,product36,0.0,62,0.0,0.0
8,37,product37,0.0,85,0.0,0.0
8,38,product38,0.0,80,248.0,0.0
8,39,product39,0.0,69,0.0,0.0
8,40,product40,0.0,40,0.0,0.0
8,41,product41,0.0,60,0.0,0.0
8,42,product42,0.0,62,0.0,0.0
8,43,product43,0.0,62,0.0,0.0
8,44,product44,0.0,78,0.0,0.0
8,45,product45,0.0,70,130.0,0.0
8,46,product46,0.0,40,66.0,0.0
8,47,product47,0.0,80,224.0,0.0
8,48,product48,0.0,50,104.0,0.0
8,49,product49,0.0,40,66.0,0.0
9,0,product0,424423.0,20,0.0,0.000372
9,1,product1,34174.0,6,0.0,0.000555
9,2,product2,64856.0,4,0.0,0.000188
9,3,product3,220380.0,13,0.0,0.000504
9,4,product4,643538.0,24,0.0,0.000169
9,5,product5,38144.0,26,0.0,0.0
9,6,product6,2804.0,9,0.0,0.0
9,7,product7,13248.0,30,0.0,0.0
9,8,product8,48664.0,64,0.0,0.0
9,9,product9,20898.0,23,0.0,0.0
9,10,product10,10747.0,16,0.0,0.0
9,11,product11,35018.0,81,0.0,0.0
9,12,product12,9914.0,46,0.0,0.0
9,13,product13,11614.0,11,0.0,0.0
9,14,product14,11080.0,12,0.0,0.0
9,15,product15,6736.0,55,0.0,0.0
9,16,product16,2628.0,58,0.0,0.0
9,17,product17,2096.0,87,0.0,0.0
9,18,product18,6100.0,56,0.0,0.0
9,19,product19,1912.0,29,0.0,0.0
9,20,product20,195.0,37,0.0,0.0
9,21,product21,2018.0,71,0.0,0.0
9,22,product22,1758.0,44,0.0,0.0
9,23,product23,4826.0,100,0.0,0.0
9,24,product24,469.0,56,0.0,0.0
9,25,product25,0.0,73,0.0,0.0
9,26,product26,500.0,43,0.0,0.0
9,27,product27,1627.0,47,0.0,0.0
9,28,product28,3.0,93,0.0,0.0
9,29,product29,306.0,106,0.0,0.0
9,30,product30,68.0,46,0.0,0.0
9,31,product31,897.0,115,0.0,0.0
9,32,product32,0.0,44,0.0,0.0
9,33,product33,69.0,190,0.0,0.0
9,34,product34,241.0,112,0.0,0.0
9,35,product35,0.0,64,103.0,0.0
9,36,product36,0.0,69,0.0,0.0
9,37,product37,0.0,94,0.0,0.0
9,38,product38,0.0,74,250.0,0.0
9,39,product39,0.0,78,0.0,0.0
9,40,product40,0.0,45,0.0,0.0
9,41,product41,0.0,67,0.0,0.0
9,42,product42,0.0,69,0.0,0.0
9,43,product43,0.0,69,0.0,0.0
9,44,product44,0.0,87,0.0,0.0
9,45,product45,0.0,77,144.0,0.0
9,46,product46,0.0,44,70.0,0.0
9,47,product47,0.0,88,243.0,0.0
9,48,product48,0.0,55,117.0,0.0
9,49,product49,0.0,44,69.0,0.0
10,0,product0,539328.0,19,0.0,4.5e-05
10,1,product1,42505.0,8,0.0,0.000309
10,2,product2,57910.0,4,0.0,4.6e-05
10,3,product3,225248.0,14,0.0,7.4e-05
10,4,product4,734154.0,23,0.0,0.001307
10,5,product5,43936.0,32,0.0,0.0
10,6,product6,4562.0,9,0.0,0.0
10,7,product7,11520.0,31,0.0,0.0
10,8,product8,55080.0,68,0.0,0.0
10,9,product9,23509.0,25,0.0,0.0
10,10,product10,10934.0,18,0.0,0.0
10,11,product11,36860.0,87,0.0,0.0
10,12,product12,17999.0,49,0.0,0.0
10,13,product13,8716.0,10,0.0,0.0
10,14,product14,3120.0,13,0.0,0.0
10,15,product15,932.0,60,0.0,0.0
10,16,product16,2343.0,57,0.0,0.0
10,17,product17,2451.0,94,0.0,0.0
10,18,product18,352.0,64,0.0,0.0
10,19,product19,1824.0,31,0.0,0.0
10,20,product20,303.0,38,0.0,0.0
10,21,product21,1853.0,73,0.0,0.0
10,22,product22,2020.0,46,0.0,0.0
10,23,product23,6038.0,92,0.0,0.0
10,24,product24,4077.0,57,0.0,0.0
10,25,product25,489.0,65,0.0,0.0
10,26,product26,360.0,45,0.0,0.0
10,27,product27,57.0,49,0.0,0.0
10,28,product28,0.0,101,0.0,0.0
10,29,product29,468.0,106,0.0,0.0
10,30,product30,640.0,40,0.0,0.0
